Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Dataleverandør;Dataansvarlig;Beregner;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Beregningsmetode;Kontrol;Kvalitet
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111209";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,27312731742859";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111210";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,98324155807495";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111211";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,64354252815247";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111212";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,29582858085632";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111213";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,29872250556946";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111214";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,05079889297485";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111215";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,34653377532959";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111216";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,43233919143677";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111217";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,31462430953979";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111218";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,10640001296997";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111219";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,88237571716309";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111220";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,74309754371643";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111221";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,65548038482666";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111222";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,50406527519226";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111223";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,38337111473084";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111224";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,53042125701904";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111225";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,89984655380249";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111226";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,12577152252197";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111227";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,07337522506714";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111228";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,01571893692017";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111229";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,96777081489563";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111230";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,89359092712402";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20111231";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,69613480567932";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120101";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,69797444343567";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120102";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,71662092208862";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120103";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,35989427566528";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120104";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,01967573165894";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120105";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,87894248962402";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120106";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"7,65678930282593";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120107";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"7,83602428436279";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120108";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"8,01870632171631";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120109";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"8,17670726776123";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120110";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"8,25197124481201";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120111";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"8,20654392242432";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120112";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"8,02244281768799";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120113";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"7,80465602874756";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120114";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"7,40811443328857";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120115";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,70335483551025";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120116";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,02542018890381";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120117";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,60168409347534";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120118";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,24307107925415";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120119";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,33326387405396";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120120";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,74787139892578";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120121";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,82890748977661";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120122";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,59875154495239";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120123";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,72601890563965";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120124";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"6,33296918869019";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120125";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,23309946060181";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120126";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,81250405311584";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120127";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,47707056999207";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120128";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,1553897857666";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120129";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,97018241882324";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120130";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,73979520797729";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120131";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,52341747283936";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120201";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,30344486236572";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120202";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,07233119010925";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120203";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,85991048812866";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120204";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,69500494003296";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120205";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,96771109104156";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120206";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,88387811183929";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120207";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,79198896884918";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120208";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,76124358177185";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120209";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,75412583351135";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120210";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,62393450737";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120211";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,55774855613709";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120212";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,71439898014069";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120213";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,65420627593994";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120214";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,54771602153778";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120215";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,66055226325989";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120216";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,80634188652039";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120217";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,84358620643616";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120218";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,1718897819519";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120219";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,96441721916199";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120220";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,43822073936462";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120221";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,09830236434937";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120222";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,80259847640991";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120223";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,78491687774658";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120224";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,37853527069092";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120225";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"5,12468957901001";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120226";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,96892189979553";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120227";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,64780068397522";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120228";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,9177770614624";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120229";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,30055618286133";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120301";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,61632394790649";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120302";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"4,13641977310181";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120303";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,82823824882507";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120304";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,67324686050415";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120305";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,46167230606079";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120306";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,22134494781494";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120307";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,03476023674011";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120308";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,14653563499451";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120309";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,20000004768372";"Skønnet";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120310";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,23190069198608";"Interpolation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120311";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"3,26380133628845";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120312";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,99819660186768";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120313";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,83571338653564";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120314";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,81584048271179";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120315";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,66920208930969";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120316";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,56729602813721";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120317";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,47368121147156";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120318";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,41419339179993";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120319";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,33067154884338";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120320";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,2030987739563";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120321";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,13859724998474";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120322";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,06878638267517";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120323";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"2,01489162445068";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120324";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,9594703912735";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20120325";"Naturstyrelsen";"Naturstyrelsen";"johl";"650366";"6165418";"Vandføring";"m3/s";"1,91196846961975";"Beregnet ud fra referencestation";"FDCFagK";"GODK"
